Date;Sales;Timestamp
06.01.2021;589;14:47:13
06.01.2021;439;14:49:12
06.01.2021;606;14:49:13
06.01.2021;453;14:51:12
06.01.2021;607;14:51:13
06.01.2021;434;14:53:12
06.01.2021;569;14:53:13
06.01.2021;460;14:55:12
06.01.2021;551;14:55:13
06.01.2021;462;14:57:12
06.01.2021;584;14:57:13
06.01.2021;460;14:59:12
06.01.2021;580;14:59:13
06.01.2021;441;15:01:12
06.01.2021;566;15:01:13
06.01.2021;469;15:03:12
06.01.2021;548;15:03:13
06.01.2021;483;15:05:12
06.01.2021;588;15:05:13
06.01.2021;477;15:07:12
06.01.2021;568;15:07:13
06.01.2021;462;15:09:12
06.01.2021;535;15:09:13
06.01.2021;421;15:11:12
06.01.2021;561;15:11:13
06.01.2021;448;15:13:12
06.01.2021;563;15:13:13
06.01.2021;476;15:15:12
06.01.2021;621;15:15:13
06.01.2021;436;15:17:12
06.01.2021;586;15:17:13
06.01.2021;423;15:19:12
06.01.2021;592;15:19:13
06.01.2021;522;15:21:12
06.01.2021;550;15:21:13
06.01.2021;467;15:23:12
06.01.2021;617;15:23:13
06.01.2021;485;15:25:12
06.01.2021;545;15:25:13
06.01.2021;454;15:27:12
06.01.2021;550;15:27:13
06.01.2021;452;15:29:12
06.01.2021;574;15:29:13
06.01.2021;546;15:31:12
06.01.2021;590;15:31:13
06.01.2021;544;15:33:12
06.01.2021;589;15:33:13
06.01.2021;474;15:35:12
06.01.2021;514;15:35:13
06.01.2021;511;15:37:12
06.01.2021;564;15:37:13
06.01.2021;511;15:39:12
06.01.2021;539;15:39:13
06.01.2021;500;15:41:12
06.01.2021;551;15:41:13
06.01.2021;491;15:43:12
06.01.2021;563;15:43:13
06.01.2021;517;15:45:12
06.01.2021;594;15:45:13
06.01.2021;469;15:47:12
06.01.2021;580;15:47:13
06.01.2021;572;15:49:12
06.01.2021;601;15:49:13
06.01.2021;508;15:51:12
06.01.2021;641;15:51:13
06.01.2021;472;15:53:12
06.01.2021;627;15:53:13
06.01.2021;469;15:55:12
06.01.2021;557;15:55:13
06.01.2021;523;15:57:12
06.01.2021;562;15:57:13
06.01.2021;529;15:59:12
06.01.2021;561;15:59:13
06.01.2021;519;16:01:12
06.01.2021;586;16:01:13
06.01.2021;539;16:03:12
06.01.2021;649;16:03:13
06.01.2021;521;16:05:12
06.01.2021;658;16:05:13
06.01.2021;473;16:07:12
06.01.2021;648;16:07:13
06.01.2021;538;16:09:12
06.01.2021;583;16:09:13
06.01.2021;514;16:11:12
06.01.2021;561;16:11:13
06.01.2021;531;16:13:12
06.01.2021;653;16:13:13
06.01.2021;611;16:15:12
06.01.2021;564;16:15:13
06.01.2021;611;16:17:12
06.01.2021;558;16:17:13
06.01.2021;632;16:19:12
06.01.2021;535;16:19:13
06.01.2021;570;16:21:12
06.01.2021;568;16:21:13
06.01.2021;598;16:23:12
06.01.2021;538;16:23:13
06.01.2021;576;16:25:12
06.01.2021;592;16:25:13
06.01.2021;536;16:27:12
06.01.2021;599;16:27:13
06.01.2021;538;16:29:12
06.01.2021;603;16:29:13
06.01.2021;587;16:31:12
06.01.2021;601;16:31:13
06.01.2021;569;16:33:12
06.01.2021;637;16:33:13
06.01.2021;543;16:35:12
06.01.2021;646;16:35:13
06.01.2021;510;16:37:12
06.01.2021;627;16:37:13
06.01.2021;545;16:39:12
06.01.2021;631;16:39:13
06.01.2021;509;16:41:12
06.01.2021;678;16:41:13
06.01.2021;563;16:43:12
06.01.2021;636;16:43:13
06.01.2021;561;16:45:12
06.01.2021;644;16:45:13
06.01.2021;562;16:47:12
06.01.2021;619;16:47:13
06.01.2021;621;16:49:12
06.01.2021;638;16:49:13
06.01.2021;591;16:51:12
06.01.2021;621;16:51:13
06.01.2021;577;16:53:12
06.01.2021;611;16:53:13
06.01.2021;600;16:55:12
06.01.2021;607;16:55:13
06.01.2021;565;16:57:12
06.01.2021;617;16:57:13
06.01.2021;599;16:59:12
06.01.2021;639;16:59:13
06.01.2021;552;17:01:12
06.01.2021;688;17:01:13
06.01.2021;560;17:03:12
06.01.2021;649;17:03:13
06.01.2021;572;17:05:12
06.01.2021;719;17:05:13
06.01.2021;544;17:07:12
06.01.2021;633;17:07:13
06.01.2021;597;17:09:12
06.01.2021;714;17:09:13
06.01.2021;558;17:11:12
06.01.2021;679;17:11:13
06.01.2021;567;17:13:12
06.01.2021;749;17:13:13
06.01.2021;566;17:15:12
06.01.2021;719;17:15:13
06.01.2021;577;17:17:12
06.01.2021;692;17:17:13
06.01.2021;590;17:19:12
06.01.2021;682;17:19:13
06.01.2021;641;17:21:12
06.01.2021;723;17:21:13
06.01.2021;632;17:23:12
06.01.2021;691;17:23:13
06.01.2021;598;17:25:12
06.01.2021;743;17:25:13
06.01.2021;615;17:27:12
06.01.2021;658;17:27:13
06.01.2021;652;17:29:12
06.01.2021;669;17:29:13
06.01.2021;652;17:31:12
06.01.2021;687;17:31:13
06.01.2021;635;17:33:12
06.01.2021;706;17:33:13
06.01.2021;650;17:35:12
06.01.2021;695;17:35:13
06.01.2021;687;17:37:12
06.01.2021;714;17:37:13
06.01.2021;678;17:39:12
06.01.2021;690;17:39:13
06.01.2021;698;17:41:12
06.01.2021;689;17:41:13
06.01.2021;667;17:43:12
06.01.2021;675;17:43:13
06.01.2021;683;17:45:12
06.01.2021;721;17:45:13
06.01.2021;731;17:47:12
06.01.2021;677;17:47:14
06.01.2021;608;17:49:12
06.01.2021;708;17:49:14
06.01.2021;645;17:51:12
06.01.2021;762;17:51:14
06.01.2021;671;17:53:12
06.01.2021;730;17:53:14
06.01.2021;641;17:55:12
06.01.2021;772;17:55:14
06.01.2021;612;17:57:12
06.01.2021;787;17:57:14
06.01.2021;642;17:59:12
06.01.2021;840;17:59:14
06.01.2021;649;18:01:12
06.01.2021;723;18:01:14
06.01.2021;715;18:03:12
06.01.2021;701;18:03:14
06.01.2021;662;18:05:12
06.01.2021;742;18:05:14
06.01.2021;670;18:07:12
06.01.2021;745;18:07:14
06.01.2021;731;18:09:12
06.01.2021;695;18:09:14
06.01.2021;705;18:11:12
06.01.2021;803;18:11:14
06.01.2021;694;18:13:12
06.01.2021;759;18:13:14
06.01.2021;708;18:15:12
06.01.2021;786;18:15:14
06.01.2021;731;18:17:12
06.01.2021;757;18:17:14
06.01.2021;765;18:19:12
06.01.2021;725;18:19:14
06.01.2021;704;18:21:12
06.01.2021;687;18:21:14
06.01.2021;759;18:23:12
06.01.2021;713;18:23:14
06.01.2021;786;18:25:12
06.01.2021;701;18:25:14
06.01.2021;720;18:27:12
06.01.2021;769;18:27:14
06.01.2021;709;18:29:12
06.01.2021;789;18:29:14
06.01.2021;762;18:31:12
06.01.2021;698;18:31:14
06.01.2021;801;18:33:12
06.01.2021;741;18:33:14
06.01.2021;767;18:35:12
06.01.2021;743;18:35:14
06.01.2021;730;18:37:12
06.01.2021;683;18:37:14
06.01.2021;770;18:39:12
06.01.2021;738;18:39:14
06.01.2021;792;18:41:12
06.01.2021;720;18:41:14
06.01.2021;755;18:43:12
06.01.2021;758;18:43:14
06.01.2021;726;18:45:12
06.01.2021;719;18:45:14
06.01.2021;718;18:47:12
06.01.2021;684;18:47:14
06.01.2021;734;18:49:12
06.01.2021;760;18:49:14
06.01.2021;752;18:51:12
06.01.2021;739;18:51:14
06.01.2021;727;18:53:12
06.01.2021;727;18:53:14
06.01.2021;713;18:55:12
06.01.2021;705;18:55:14
06.01.2021;715;18:57:12
06.01.2021;698;18:57:14
06.01.2021;694;18:59:12
06.01.2021;688;18:59:14
06.01.2021;734;19:01:12
06.01.2021;652;19:01:14
06.01.2021;712;19:03:12
06.01.2021;642;19:03:14
06.01.2021;700;19:05:12
06.01.2021;692;19:05:14
06.01.2021;721;19:07:12
06.01.2021;654;19:07:14
06.01.2021;742;19:09:12
06.01.2021;715;19:09:14
06.01.2021;732;19:11:13
06.01.2021;671;19:11:14
06.01.2021;675;19:13:13
06.01.2021;614;19:13:14
06.01.2021;723;19:15:13
06.01.2021;682;19:15:14
06.01.2021;678;19:17:13
06.01.2021;620;19:17:14
06.01.2021;709;19:19:13
06.01.2021;744;19:19:14
06.01.2021;629;19:21:13
06.01.2021;756;19:21:14
06.01.2021;617;19:23:13
06.01.2021;670;19:23:14
06.01.2021;640;19:25:13
06.01.2021;687;19:25:14
06.01.2021;628;19:27:13
06.01.2021;659;19:27:14
06.01.2021;642;19:29:13
06.01.2021;675;19:29:14
06.01.2021;637;19:31:13
06.01.2021;668;19:31:14
06.01.2021;588;19:33:13
06.01.2021;672;19:33:14
06.01.2021;645;19:35:13
06.01.2021;650;19:35:14
06.01.2021;636;19:37:13
06.01.2021;655;19:37:14
06.01.2021;619;19:39:13
06.01.2021;658;19:39:14
06.01.2021;602;19:41:13
06.01.2021;644;19:41:14
06.01.2021;552;19:43:13
06.01.2021;671;19:43:14
06.01.2021;594;19:45:13
06.01.2021;582;19:45:14
06.01.2021;576;19:47:13
06.01.2021;623;19:47:14
06.01.2021;544;19:49:13
06.01.2021;604;19:49:14
06.01.2021;533;19:51:13
06.01.2021;551;19:51:14
06.01.2021;535;19:53:13
06.01.2021;597;19:53:14
06.01.2021;560;19:55:13
06.01.2021;571;19:55:14
06.01.2021;564;19:57:13
06.01.2021;568;19:57:14
06.01.2021;537;19:59:13
06.01.2021;550;19:59:14
06.01.2021;545;20:01:13
06.01.2021;568;20:01:14
06.01.2021;573;20:03:13
06.01.2021;521;20:03:14
06.01.2021;541;20:05:13
06.01.2021;582;20:05:14
06.01.2021;579;20:07:13
06.01.2021;529;20:07:14
06.01.2021;517;20:09:13
06.01.2021;532;20:09:14
06.01.2021;591;20:11:13
06.01.2021;545;20:11:14
06.01.2021;560;20:13:13
06.01.2021;515;20:13:14
06.01.2021;525;20:15:13
06.01.2021;562;20:15:14
06.01.2021;494;20:17:13
06.01.2021;535;20:17:14
06.01.2021;511;20:19:13
06.01.2021;553;20:19:14
06.01.2021;500;20:21:13
06.01.2021;536;20:21:14
06.01.2021;510;20:23:13
06.01.2021;493;20:23:14
06.01.2021;503;20:25:13
06.01.2021;527;20:25:14
06.01.2021;520;20:27:13
06.01.2021;505;20:27:14
06.01.2021;549;20:29:13
06.01.2021;484;20:29:14
06.01.2021;500;20:31:13
06.01.2021;466;20:31:14
06.01.2021;507;20:33:13
06.01.2021;475;20:33:14
06.01.2021;492;20:35:13
06.01.2021;485;20:35:14
06.01.2021;415;20:37:13
06.01.2021;475;20:37:14
06.01.2021;482;20:39:13
06.01.2021;449;20:39:14
06.01.2021;491;20:41:13
06.01.2021;407;20:41:14
06.01.2021;474;20:43:13
06.01.2021;429;20:43:14
06.01.2021;481;20:45:13
06.01.2021;437;20:45:14
06.01.2021;507;20:47:13
06.01.2021;411;20:47:14
06.01.2021;446;20:49:13
06.01.2021;408;20:49:14
06.01.2021;451;20:51:13
06.01.2021;397;20:51:14
06.01.2021;432;20:53:13
06.01.2021;395;20:53:14
06.01.2021;452;20:55:13
06.01.2021;383;20:55:14
06.01.2021;471;20:57:13
06.01.2021;425;20:57:14
06.01.2021;415;20:59:13
06.01.2021;349;20:59:14
06.01.2021;443;21:01:13
06.01.2021;378;21:01:14
06.01.2021;386;21:03:13
06.01.2021;332;21:03:14
06.01.2021;422;21:05:13
06.01.2021;355;21:05:14
06.01.2021;379;21:07:13
06.01.2021;387;21:07:14
06.01.2021;410;21:09:13
06.01.2021;404;21:09:14
06.01.2021;386;21:11:13
06.01.2021;356;21:11:14
06.01.2021;391;21:13:13
06.01.2021;340;21:13:14
06.01.2021;390;21:15:13
06.01.2021;426;21:15:14
06.01.2021;395;21:17:13
06.01.2021;371;21:17:14
06.01.2021;425;21:19:13
06.01.2021;351;21:19:14
06.01.2021;437;21:21:13
06.01.2021;320;21:21:15
06.01.2021;434;21:23:13
06.01.2021;341;21:23:15
06.01.2021;439;21:25:13
06.01.2021;353;21:25:15
06.01.2021;433;21:27:13
06.01.2021;323;21:27:15
06.01.2021;386;21:29:13
06.01.2021;300;21:29:15
06.01.2021;414;21:31:13
06.01.2021;288;21:31:15
06.01.2021;443;21:33:13
06.01.2021;314;21:33:15
06.01.2021;441;21:35:13
06.01.2021;261;21:35:15
06.01.2021;430;21:37:13
06.01.2021;238;21:37:15
06.01.2021;444;21:39:13
06.01.2021;245;21:39:15
06.01.2021;455;21:41:13
06.01.2021;278;21:41:15
06.01.2021;430;21:43:13
06.01.2021;248;21:43:15
06.01.2021;430;21:45:14
06.01.2021;278;21:45:15
06.01.2021;434;21:47:14
06.01.2021;257;21:47:15
06.01.2021;423;21:49:14
06.01.2021;227;21:49:15
06.01.2021;436;21:51:14
06.01.2021;238;21:51:15
06.01.2021;399;21:53:14
06.01.2021;269;21:53:15
06.01.2021;387;21:55:14
06.01.2021;239;21:55:15
06.01.2021;333;21:57:14
06.01.2021;235;21:57:15
06.01.2021;345;21:59:14
06.01.2021;267;21:59:15
06.01.2021;353;22:01:14
06.01.2021;231;22:01:15
06.01.2021;350;22:03:14
06.01.2021;218;22:03:15
06.01.2021;331;22:05:14
06.01.2021;214;22:05:15
06.01.2021;308;22:07:14
06.01.2021;232;22:07:15
06.01.2021;313;22:09:14
06.01.2021;221;22:09:15
06.01.2021;314;22:11:14
06.01.2021;274;22:11:15
06.01.2021;293;22:13:14
06.01.2021;242;22:13:15
06.01.2021;280;22:15:14
06.01.2021;211;22:15:15
06.01.2021;306;22:17:14
06.01.2021;205;22:17:15
06.01.2021;297;22:19:14
06.01.2021;247;22:19:15
06.01.2021;291;22:21:14
06.01.2021;256;22:21:15
06.01.2021;276;22:23:14
06.01.2021;221;22:23:15
06.01.2021;276;22:25:14
06.01.2021;220;22:25:15
06.01.2021;271;22:27:23
06.01.2021;194;22:27:23
06.01.2021;272;22:29:23
06.01.2021;204;22:29:23
06.01.2021;248;22:31:23
06.01.2021;228;22:31:23
06.01.2021;231;22:33:23
06.01.2021;219;22:33:23
06.01.2021;235;22:35:23
06.01.2021;221;22:35:23
06.01.2021;267;22:37:23
06.01.2021;210;22:37:23
06.01.2021;245;22:39:23
06.01.2021;200;22:39:23
06.01.2021;268;22:41:23
06.01.2021;205;22:41:23
06.01.2021;258;22:43:23
06.01.2021;199;22:43:24
06.01.2021;264;22:45:23
06.01.2021;196;22:45:24
06.01.2021;249;22:47:23
06.01.2021;200;22:47:24
06.01.2021;234;22:49:23
06.01.2021;200;22:49:24
06.01.2021;230;22:51:23
06.01.2021;204;22:51:24
06.01.2021;227;22:53:23
06.01.2021;212;22:53:24
06.01.2021;211;22:55:23
06.01.2021;209;22:55:24
06.01.2021;180;22:57:23
06.01.2021;205;22:57:24
06.01.2021;211;22:59:23
06.01.2021;167;22:59:24
06.01.2021;181;23:01:23
06.01.2021;156;23:01:24
06.01.2021;168;23:03:23
06.01.2021;138;23:03:24
06.01.2021;154;23:05:23
06.01.2021;128;23:05:24
06.01.2021;177;23:07:23
06.01.2021;127;23:07:24
06.01.2021;160;23:09:23
06.01.2021;116;23:09:24
06.01.2021;150;23:11:23
06.01.2021;123;23:11:24
06.01.2021;150;23:13:23
06.01.2021;137;23:13:24
06.01.2021;145;23:15:23
06.01.2021;118;23:15:24
06.01.2021;127;23:17:24
06.01.2021;114;23:17:24
06.01.2021;135;23:19:24
06.01.2021;118;23:19:24
06.01.2021;119;23:21:24
06.01.2021;129;23:21:24
06.01.2021;129;23:23:24
06.01.2021;136;23:23:24
06.01.2021;114;23:25:24
06.01.2021;118;23:25:24
06.01.2021;144;23:27:24
06.01.2021;133;23:27:24
06.01.2021;123;23:29:24
06.01.2021;148;23:29:24
06.01.2021;139;23:31:24
06.01.2021;131;23:31:24
06.01.2021;129;23:33:24
06.01.2021;140;23:33:24
06.01.2021;122;23:35:24
06.01.2021;111;23:35:25
06.01.2021;131;23:37:24
06.01.2021;118;23:37:25
06.01.2021;125;23:39:24
06.01.2021;118;23:39:25
06.01.2021;109;23:41:25
06.01.2021;125;23:41:25
06.01.2021;117;23:43:25
06.01.2021;130;23:43:25
06.01.2021;96;23:45:25
06.01.2021;118;23:45:25
06.01.2021;89;23:47:25
06.01.2021;87;23:47:25
06.01.2021;111;23:49:25
06.01.2021;96;23:49:25
06.01.2021;98;23:51:25
06.01.2021;90;23:51:25
06.01.2021;93;23:53:25
06.01.2021;72;23:53:25
06.01.2021;84;23:55:25
06.01.2021;85;23:55:25
06.01.2021;80;23:57:25
06.01.2021;81;23:57:25
06.01.2021;85;23:59:25
06.01.2021;57;23:59:25
07.01.2021;68;0:01:25
07.01.2021;57;0:01:26
07.01.2021;79;0:03:25
07.01.2021;56;0:03:26
07.01.2021;74;0:05:26
07.01.2021;62;0:05:26
07.01.2021;99;0:07:26
07.01.2021;73;0:07:26
07.01.2021;90;0:09:26
07.01.2021;71;0:09:26
07.01.2021;107;0:11:26
07.01.2021;87;0:11:26
07.01.2021;108;0:13:26
07.01.2021;81;0:13:26
07.01.2021;94;0:15:26
07.01.2021;74;0:15:26
07.01.2021;93;0:17:26
07.01.2021;71;0:17:26
07.01.2021;100;0:19:26
07.01.2021;79;0:19:26
07.01.2021;94;0:21:26
07.01.2021;63;0:21:26
07.01.2021;102;0:23:26
07.01.2021;67;0:23:26
07.01.2021;81;0:25:26
07.01.2021;63;0:25:26
07.01.2021;105;0:27:26
07.01.2021;61;0:27:26
07.01.2021;91;0:29:26
07.01.2021;58;0:29:26
07.01.2021;94;0:31:26
07.01.2021;60;0:31:26
07.01.2021;99;0:33:26
07.01.2021;57;0:33:26
07.01.2021;90;0:35:26
07.01.2021;63;0:35:26
07.01.2021;90;0:37:26
07.01.2021;61;0:37:26
07.01.2021;89;0:39:26
07.01.2021;68;0:39:26
07.01.2021;96;0:41:26
07.01.2021;74;0:41:26
07.01.2021;85;0:43:26
07.01.2021;71;0:43:26
07.01.2021;84;0:45:26
07.01.2021;77;0:45:26
07.01.2021;64;0:47:26
07.01.2021;67;0:47:26
07.01.2021;69;0:49:26
07.01.2021;53;0:49:26
07.01.2021;78;0:51:26
07.01.2021;65;0:51:26
07.01.2021;75;0:53:26
07.01.2021;52;0:53:26
07.01.2021;61;0:55:26
07.01.2021;56;0:55:26
07.01.2021;76;0:57:26
07.01.2021;51;0:57:26
07.01.2021;66;0:59:26
07.01.2021;46;0:59:26
07.01.2021;71;1:01:26
07.01.2021;52;1:01:27
07.01.2021;62;1:03:26
07.01.2021;35;1:03:27
07.01.2021;73;1:05:26
07.01.2021;46;1:05:27
07.01.2021;82;1:07:26
07.01.2021;50;1:07:27
07.01.2021;66;1:09:26
07.01.2021;52;1:09:27
07.01.2021;82;1:11:26
07.01.2021;42;1:11:27
07.01.2021;57;1:13:26
07.01.2021;43;1:13:27
07.01.2021;58;1:15:26
07.01.2021;43;1:15:27
07.01.2021;56;1:17:26
07.01.2021;43;1:17:27
07.01.2021;60;1:19:26
07.01.2021;47;1:19:27
07.01.2021;58;1:21:26
07.01.2021;46;1:21:27
07.01.2021;51;1:23:26
07.01.2021;37;1:23:27
07.01.2021;62;1:25:26
07.01.2021;43;1:25:27
07.01.2021;42;1:27:26
07.01.2021;43;1:27:27
07.01.2021;50;1:29:26
07.01.2021;43;1:29:27
07.01.2021;44;1:31:26
07.01.2021;41;1:31:27
07.01.2021;38;1:33:26
07.01.2021;43;1:33:27
07.01.2021;42;1:35:26
07.01.2021;39;1:35:27
07.01.2021;38;1:37:26
07.01.2021;39;1:37:27
07.01.2021;36;1:39:26
07.01.2021;32;1:39:27
07.01.2021;32;1:41:26
07.01.2021;44;1:41:27
07.01.2021;36;1:43:26
07.01.2021;49;1:43:27
07.01.2021;31;1:45:26
07.01.2021;47;1:45:27
07.01.2021;24;1:47:26
07.01.2021;39;1:47:27
07.01.2021;34;1:49:26
07.01.2021;32;1:49:27
07.01.2021;40;1:51:26
07.01.2021;42;1:51:27
07.01.2021;32;1:53:26
07.01.2021;47;1:53:27
07.01.2021;35;1:55:26
07.01.2021;37;1:55:27
07.01.2021;30;1:57:26
07.01.2021;29;1:57:27
07.01.2021;32;1:59:26
07.01.2021;34;1:59:27
07.01.2021;25;2:01:26
07.01.2021;39;2:01:27
07.01.2021;36;2:03:26
07.01.2021;29;2:03:27
07.01.2021;41;2:05:26
07.01.2021;36;2:05:27
07.01.2021;29;2:07:26
07.01.2021;34;2:07:27
07.01.2021;23;2:16:09
07.01.2021;25;2:16:09
07.01.2021;24;2:18:09
07.01.2021;23;2:18:09
07.01.2021;18;2:20:09
07.01.2021;40;2:20:09
07.01.2021;27;2:22:09
07.01.2021;30;2:22:09
07.01.2021;23;2:24:09
07.01.2021;21;2:24:09
07.01.2021;22;2:26:09
07.01.2021;27;2:26:09
07.01.2021;19;2:28:09
07.01.2021;25;2:28:09
07.01.2021;23;2:30:09
07.01.2021;27;2:30:09
07.01.2021;59;2:32:10
07.01.2021;38;2:34:10
07.01.2021;48;2:36:10
07.01.2021;48;2:38:10
07.01.2021;38;2:40:10
07.01.2021;45;2:42:10
07.01.2021;37;2:44:10
07.01.2021;49;2:46:10
07.01.2021;51;2:48:10
07.01.2021;49;2:50:10
07.01.2021;54;2:52:10
07.01.2021;50;2:54:10
07.01.2021;40;2:56:10
07.01.2021;49;2:58:10
07.01.2021;40;3:00:10
07.01.2021;43;3:02:10
07.01.2021;37;3:04:11
07.01.2021;38;3:06:11
07.01.2021;42;3:08:11
07.01.2021;31;3:10:11
07.01.2021;42;3:12:11
07.01.2021;37;3:14:11
07.01.2021;34;3:16:11
07.01.2021;41;3:18:11
07.01.2021;34;3:20:11
07.01.2021;40;3:22:11
07.01.2021;22;3:24:11
07.01.2021;36;3:26:11
07.01.2021;30;3:28:11
07.01.2021;33;3:30:11
07.01.2021;36;3:32:11
07.01.2021;30;3:34:11
07.01.2021;34;3:36:11
07.01.2021;28;3:38:11
07.01.2021;40;3:40:11
07.01.2021;35;3:42:11
07.01.2021;22;3:44:11
07.01.2021;12;3:44:11
07.01.2021;13;3:46:11
07.01.2021;14;3:46:11
07.01.2021;20;3:48:11
07.01.2021;15;3:48:11
07.01.2021;24;3:50:11
07.01.2021;13;3:50:11
07.01.2021;13;3:52:11
07.01.2021;11;3:52:11
07.01.2021;14;3:54:11
07.01.2021;11;3:54:11
07.01.2021;15;3:56:11
07.01.2021;11;3:56:12
07.01.2021;19;3:58:11
07.01.2021;13;3:58:12
07.01.2021;16;4:00:11
07.01.2021;11;4:00:12
07.01.2021;24;4:02:11
07.01.2021;19;4:02:12
07.01.2021;17;4:04:11
07.01.2021;9;4:04:12
07.01.2021;28;4:06:12
07.01.2021;35;4:08:12
07.01.2021;24;4:10:12
07.01.2021;28;4:12:12
07.01.2021;23;4:14:12
07.01.2021;23;4:16:12
07.01.2021;11;4:18:12
07.01.2021;13;4:18:12
07.01.2021;14;4:20:12
07.01.2021;10;4:20:12
07.01.2021;15;4:22:12
07.01.2021;12;4:22:12
07.01.2021;18;4:24:12
07.01.2021;28;4:26:12
07.01.2021;22;4:28:12
07.01.2021;25;4:30:12
07.01.2021;17;4:32:12
07.01.2021;28;4:34:12
07.01.2021;23;4:36:12
07.01.2021;24;4:38:12
07.01.2021;19;4:40:12
07.01.2021;19;4:42:12
07.01.2021;22;4:44:12
07.01.2021;8;4:52:44
07.01.2021;11;4:52:44
07.01.2021;10;4:54:44
07.01.2021;14;4:54:44
07.01.2021;7;4:56:44
07.01.2021;12;4:56:44
07.01.2021;10;4:58:44
07.01.2021;12;4:58:44
07.01.2021;10;5:00:44
07.01.2021;10;5:00:44
07.01.2021;11;5:02:44
07.01.2021;17;5:02:44
07.01.2021;9;5:04:44
07.01.2021;7;5:04:44
07.01.2021;9;5:06:44
07.01.2021;10;5:06:44
07.01.2021;13;5:08:44
07.01.2021;12;5:08:44
07.01.2021;10;5:10:44
07.01.2021;9;5:10:44
07.01.2021;8;5:12:44
07.01.2021;13;5:12:44
07.01.2021;9;5:14:44
07.01.2021;9;5:14:44
07.01.2021;8;5:16:44
07.01.2021;11;5:16:44
07.01.2021;12;5:18:44
07.01.2021;11;5:18:45
07.01.2021;10;5:20:44
07.01.2021;9;5:20:45
07.01.2021;10;5:22:44
07.01.2021;8;5:22:45
07.01.2021;15;5:24:44
07.01.2021;10;5:24:45
07.01.2021;9;5:26:44
07.01.2021;12;5:26:45
07.01.2021;9;5:28:44
07.01.2021;8;5:28:45
07.01.2021;12;5:30:44
07.01.2021;7;5:30:45
07.01.2021;11;5:32:49
07.01.2021;15;5:32:50
07.01.2021;19;5:34:49
07.01.2021;18;5:34:50
07.01.2021;12;5:36:49
07.01.2021;16;5:36:50
07.01.2021;10;5:38:49
07.01.2021;12;5:38:50
07.01.2021;10;5:40:49
07.01.2021;9;5:40:50
07.01.2021;8;5:42:50
07.01.2021;9;5:42:51
07.01.2021;8;5:44:50
07.01.2021;10;5:44:51
07.01.2021;12;5:46:50
07.01.2021;7;5:46:51
07.01.2021;12;5:48:50
07.01.2021;11;5:48:51
07.01.2021;7;5:50:50
07.01.2021;16;5:50:51
07.01.2021;15;5:52:50
07.01.2021;9;5:52:51
07.01.2021;8;5:54:50
07.01.2021;12;5:54:51
07.01.2021;8;5:56:50
07.01.2021;8;5:56:51
07.01.2021;11;5:58:50
07.01.2021;14;5:58:51
07.01.2021;11;6:00:50
07.01.2021;13;6:00:51
07.01.2021;12;6:02:50
07.01.2021;20;6:02:51
07.01.2021;10;6:04:50
07.01.2021;11;6:04:51
07.01.2021;9;6:06:50
07.01.2021;14;6:06:51
07.01.2021;9;6:08:50
07.01.2021;10;6:08:51
07.01.2021;7;6:10:50
07.01.2021;13;6:10:51
07.01.2021;12;6:12:50
07.01.2021;16;6:12:51
07.01.2021;10;6:14:50
07.01.2021;14;6:14:51
07.01.2021;11;6:16:50
07.01.2021;10;6:16:51
07.01.2021;14;6:18:50
07.01.2021;10;6:18:51
07.01.2021;9;6:20:50
07.01.2021;10;6:20:51
07.01.2021;12;6:22:50
07.01.2021;19;6:22:51
07.01.2021;15;6:24:50
07.01.2021;10;6:24:51
07.01.2021;9;6:26:50
07.01.2021;13;6:26:51
07.01.2021;19;6:28:50
07.01.2021;11;6:28:51
07.01.2021;21;6:30:50
07.01.2021;9;6:30:51
07.01.2021;14;6:32:50
07.01.2021;16;6:32:51
07.01.2021;20;6:34:50
07.01.2021;17;6:34:51
07.01.2021;18;6:36:50
07.01.2021;16;6:36:51
07.01.2021;16;6:38:50
07.01.2021;14;6:38:51
07.01.2021;19;6:40:50
07.01.2021;16;6:40:51
07.01.2021;22;6:42:50
07.01.2021;18;6:42:51
07.01.2021;20;6:44:50
07.01.2021;13;6:44:51
07.01.2021;24;6:46:50
07.01.2021;13;6:46:51
07.01.2021;30;6:48:50
07.01.2021;24;6:48:51
07.01.2021;24;6:50:50
07.01.2021;17;6:50:51
07.01.2021;26;6:52:50
07.01.2021;16;6:52:51
07.01.2021;30;6:54:50
07.01.2021;16;6:54:51
07.01.2021;23;6:56:50
07.01.2021;20;6:56:52
07.01.2021;27;6:58:50
07.01.2021;15;6:58:52
07.01.2021;20;7:00:50
07.01.2021;19;7:00:52
07.01.2021;23;7:02:50
07.01.2021;22;7:02:52
07.01.2021;26;7:04:50
07.01.2021;16;7:04:52
07.01.2021;26;7:06:50
07.01.2021;12;7:06:52
07.01.2021;28;7:08:50
07.01.2021;13;7:08:52
07.01.2021;22;7:10:50
07.01.2021;24;7:10:52
07.01.2021;36;7:12:50
07.01.2021;21;7:12:52
07.01.2021;36;7:14:50
07.01.2021;26;7:14:52
07.01.2021;27;7:16:50
07.01.2021;27;7:16:52
07.01.2021;28;7:18:50
07.01.2021;20;7:18:52
07.01.2021;28;7:20:50
07.01.2021;23;7:20:52
07.01.2021;47;7:22:54
07.01.2021;25;7:22:55
07.01.2021;37;7:24:54
07.01.2021;33;7:24:55
